ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,100/205,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,110/205,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,120/205,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,91/216,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,100/216,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,110/216,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,120/216 ),,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,BERLINO 2CMT ( 100/205,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18634,Superseded,N/A,4.758,53.703,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,11.2868852459016,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,RIO 2 LF,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18635,Superseded,N/A,4.313,52.349,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.1374913053559,N/A,N/A,867.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2152.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,RIO 2 LF H216,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18635,Superseded,N/A,4.313,52.349,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.1374913053559,N/A,N/A,867.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2152.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,RIO 2 LF H205,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18635,Superseded,N/A,4.313,52.349,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.1374913053559,N/A,N/A,867.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2152.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,LUCERNA 55/150,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18636,Superseded,N/A,3.297,40.292,RS3 - Unlit shelves (MEPS),,2021-06-30,Class 5,Unavailable,http://www.arneg.com.au/,,-,12.2208067940552,N/A,N/A,1053.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1510.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,Yes,BREMA 4,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18637,Superseded,N/A,2.382,67.288,RS16 - Glass door (MEPS),,2021-06-30,Class 22,Unavailable,http://www.arneg.com.au/,,-,28.2485306465155,N/A,N/A,1016.0,N/A,N/A,N/A,N/A,N/A,2343.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,Yes,BREMA 4 H216,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18637,Superseded,N/A,2.382,67.288,RS16 - Glass door (MEPS),,2021-06-30,Class 22,Unavailable,http://www.arneg.com.au/,,-,28.2485306465155,N/A,N/A,1016.0,N/A,N/A,N/A,N/A,N/A,2343.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,Yes,BREMA 4 H205,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18637,Superseded,N/A,2.382,67.288,RS16 - Glass door (MEPS),,2021-06-30,Class 22,Unavailable,http://www.arneg.com.au/,,-,28.2485306465155,N/A,N/A,1016.0,N/A,N/A,N/A,N/A,N/A,2343.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,Yes,SYDNEY 2,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18675,Superseded,N/A,2.034,13.345,RS8 - Fan coil (MEPS),,2021-06-30,Class 12,Unavailable,http://www.arneg.com.au/,,-,6.56096361848574,N/A,N/A,1267.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1170.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,Yes,SYDNEY 2 ( 100 VCA,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18675,Superseded,N/A,2.034,13.345,RS8 - Fan coil (MEPS),,2021-06-30,Class 12,Unavailable,http://www.arneg.com.au/,,-,6.56096361848574,N/A,N/A,1267.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1170.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,Yes,100 VCB,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18675,Superseded,N/A,2.034,13.345,RS8 - Fan coil (MEPS),,2021-06-30,Class 12,Unavailable,http://www.arneg.com.au/,,-,6.56096361848574,N/A,N/A,1267.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1170.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,Yes,90 VCA,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18675,Superseded,N/A,2.034,13.345,RS8 - Fan coil (MEPS),,2021-06-30,Class 12,Unavailable,http://www.arneg.com.au/,,-,6.56096361848574,N/A,N/A,1267.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1170.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,Yes,90 VCB ),,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18675,Superseded,N/A,2.034,13.345,RS8 - Fan coil (MEPS),,2021-06-30,Class 12,Unavailable,http://www.arneg.com.au/,,-,6.56096361848574,N/A,N/A,1267.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1170.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,No,MALMOE 2,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18677,Superseded,N/A,4.402,61.0,RS14 - Solid sided (MEPS),,2021-06-30,Class 19,Unavailable,http://www.arneg.com.au/,,-,13.8573375738301,N/A,N/A,1986.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,882.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,Yes,PERTH 3,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18678,Superseded,N/A,2.56,84.832,RS18 (MEPS),,2021-06-30,Class 23,Unavailable,http://www.arneg.com.au/,,-,33.1375,N/A,N/A,1161.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,Yes,PERTH 3 H216,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18678,Superseded,N/A,2.56,84.832,RS18 (MEPS),,2021-06-30,Class 23,Unavailable,http://www.arneg.com.au/,,-,33.1375,N/A,N/A,1161.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,Yes,PERTH 3 H205,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18678,Superseded,N/A,2.56,84.832,RS18 (MEPS),,2021-06-30,Class 23,Unavailable,http://www.arneg.com.au/,,-,33.1375,N/A,N/A,1161.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,No,MALMOE 2 MAXI,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18898,Superseded,N/A,4.688,63.431,RS14 - Solid sided (MEPS),,2021-06-30,Class 19,Unavailable,http://www.arneg.com.au/,,-,13.5305034129693,N/A,N/A,1986.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,962.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L2,3L3",Italy,No,SHIRAZ BT 1200,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18899,Superseded,L2,1.055,26.864,HF4 (MEPS),,2021-06-30,Class 31,Unavailable,http://www.arneg.com.au/,,-,25.4635071090047,N/A,N/A,1046.0,N/A,N/A,N/A,N/A,N/A,1320.0,N/A,920.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L2,3L3",Italy,No,SHIRAZ BT 1800,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18900,Superseded,L2,1.585,39.501,HF4 (MEPS),,2021-06-30,Class 31,Unavailable,http://www.arneg.com.au/,,-,24.9217665615142,N/A,N/A,1046.0,N/A,N/A,N/A,N/A,N/A,1920.0,N/A,920.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L2,3L3",Italy,No,SHIRAZ BT 2400,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18901,Superseded,L2,2.115,50.724,HF4 (MEPS),,2021-06-30,Class 31,Unavailable,http://www.arneg.com.au/,,-,23.9829787234043,N/A,N/A,1046.0,N/A,N/A,N/A,N/A,N/A,2520.0,N/A,920.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,No,SL295-4SL,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18923,Superseded,M1,0.848,13.916,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,16.4103773584906,N/A,N/A,644.0,N/A,N/A,N/A,N/A,N/A,920.0,N/A,1297.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3L2,New Zealand,No,SKF1300XL-2D,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18924,Superseded,L2,1.457,53.556,VF4 (b) - Glass Door (MEPS),,2021-06-30,Class 33,Unavailable,http://www.skope.co.nz/,,-,36.7577213452299,N/A,N/A,695.0,N/A,N/A,N/A,N/A,N/A,1480.0,N/A,2190.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,No,SK650XL2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18925,Superseded,M2,0.713,11.425,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,16.0238429172511,N/A,N/A,700.0,N/A,N/A,N/A,N/A,N/A,745.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,No,B1100HPXL-3CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18926,Superseded,M2,1.135,19.688,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,17.3462555066079,N/A,N/A,750.0,N/A,N/A,N/A,N/A,N/A,1280.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,Yes,BME900-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18927,Superseded,M2,1.014,10.29,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,10.1479289940828,N/A,N/A,750.0,N/A,N/A,N/A,N/A,N/A,1130.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,No,B900-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18928,Superseded,M1,1.014,11.33,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,11.1735700197239,N/A,N/A,750.0,N/A,N/A,N/A,N/A,N/A,1130.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,No,SHIRAZ BT  VALV.,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Superseded,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,2021-06-30,Class 18,Unavailable,http://www.arneg.com.au/,,-,16.9203791469194,N/A,N/A,1046.0,N/A,N/A,N/A,N/A,N/A,1320.0,N/A,920.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,No,SHIRAZ BT  VALV.  ( 1200,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Superseded,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,2021-06-30,Class 18,Unavailable,http://www.arneg.com.au/,,-,16.9203791469194,N/A,N/A,1046.0,N/A,N/A,N/A,N/A,N/A,1320.0,N/A,920.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,No,1800,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Superseded,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,2021-06-30,Class 18,Unavailable,http://www.arneg.com.au/,,-,16.9203791469194,N/A,N/A,1046.0,N/A,N/A,N/A,N/A,N/A,1320.0,N/A,920.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,No,2400 ),,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Superseded,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,2021-06-30,Class 18,Unavailable,http://www.arneg.com.au/,,-,16.9203791469194,N/A,N/A,1046.0,N/A,N/A,N/A,N/A,N/A,1320.0,N/A,920.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,No,Cronus M1.5,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18960,Superseded,M1,1.224,27.035,VC2 (MEPS),,2021-06-30,Class 28,Unavailable,,,-,22.0874183006536,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,-,N/A,-,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,No,Cronus M2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18961,Superseded,M1,1.633,30.405,VC2 (MEPS),,2021-06-30,Class 28,Unavailable,,,-,18.6191059399878,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,-,N/A,-,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,No,Cronus M3,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18962,Superseded,M1,2.449,42.645,VC2 (MEPS),,2021-06-30,Class 28,Unavailable,,,-,17.4132298897509,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,-,N/A,-,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,TYNDA  L.250,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19299,Superseded,M2,2.989,54.99,VC2 (MEPS),,2021-06-30,Class 28,Unavailable,http://www.arneg.com.au/,,-,18.3974573435932,N/A,N/A,885.0,N/A,N/A,N/A,N/A,N/A,2456.0,N/A,1910.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,BERLINO 2 FC,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Superseded,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.2766666666667,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,BERLINO 2 FC ( 110/205,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Superseded,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.2766666666667,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,120/205,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Superseded,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.2766666666667,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,110/216,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Superseded,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.2766666666667,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,120/216 ),,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Superseded,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,2021-06-30,Class 3,Unavailable,http://www.arneg.com.au/,,-,12.2766666666667,N/A,N/A,1114.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,2160.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,SYDNEY 2 90 FISH VCB,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19293,Superseded,N/A,2.114,10.258,RS8 - Gravity coil (MEPS),,2021-06-30,Class 11,Unavailable,http://www.arneg.com.au/,,-,4.85241248817408,N/A,N/A,1167.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1149.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,BORDEAUX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19294,Superseded,N/A,2.71,40.141,RS3 - Unlit shelves (MEPS),,2021-06-30,Class 5,Unavailable,http://www.arneg.com.au/,,-,14.8121771217712,N/A,N/A,784.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1513.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,BORDEAUX H125,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19294,Superseded,N/A,2.71,40.141,RS3 - Unlit shelves (MEPS),,2021-06-30,Class 5,Unavailable,http://www.arneg.com.au/,,-,14.8121771217712,N/A,N/A,784.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1513.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,BORDEAUX H150,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19294,Superseded,N/A,2.71,40.141,RS3 - Unlit shelves (MEPS),,2021-06-30,Class 5,Unavailable,http://www.arneg.com.au/,,-,14.8121771217712,N/A,N/A,784.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1513.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,No,MINIMALMOE,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19295,Superseded,N/A,3.19,40.423,RS14 - Solid sided (MEPS),,2021-06-30,Class 19,Unavailable,http://www.arneg.com.au/,,-,12.6717868338558,N/A,N/A,1456.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,882.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,TYNDA  L.100,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19296,Superseded,M2,1.132,20.8,VC2 (MEPS),,2021-06-30,Class 28,Unavailable,http://www.arneg.com.au/,,-,18.3745583038869,N/A,N/A,885.0,N/A,N/A,N/A,N/A,N/A,980.0,N/A,1910.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,TYNDA  L.130,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19297,Superseded,M2,1.495,23.3,VC2 (MEPS),,2021-06-30,Class 28,Unavailable,http://www.arneg.com.au/,,-,15.5852842809365,N/A,N/A,885.0,N/A,N/A,N/A,N/A,N/A,1268.0,N/A,1910.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,No,TYNDA  L.190,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19298,Superseded,M2,2.264,34.6,VC2 (MEPS),,2021-06-30,Class 28,Unavailable,http://www.arneg.com.au/,,-,15.2826855123675,N/A,N/A,885.0,N/A,N/A,N/A,N/A,N/A,1880.0,N/A,1910.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,Yes,B1350-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19308,Superseded,M2,1.45,12.1,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,8.3448275862069,N/A,N/A,750.0,N/A,N/A,N/A,N/A,N/A,1640.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,Yes,BME1100-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19348,Superseded,M2,1.168,11.712,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,10.027397260274,N/A,N/A,750.0,N/A,N/A,N/A,N/A,N/A,1280.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,Yes,TME475-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19461,Superseded,M1,0.557,4.828,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,8.66786355475763,N/A,N/A,700.0,N/A,N/A,N/A,N/A,N/A,568.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,No,SK1500-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19937,Superseded,M2,1.67,20.44,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,12.2395209580838,N/A,N/A,700.0,N/A,N/A,N/A,N/A,N/A,1706.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,No,TME1500-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20100,Superseded,M2,1.67,22.54,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,13.497005988024,N/A,N/A,700.0,N/A,N/A,N/A,N/A,N/A,1706.0,N/A,2195.0,N/A,N/A
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,Yes,TME1300-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20101,Superseded,M1,1.519,9.579,VC4 (b) - Glass Door (MEPS),,2021-06-30,Class 29,Unavailable,http://www.skope.co.nz/,,-,6.30612244897959,N/A,N/A,700.0,N/A,N/A,N/A,N/A,N/A,1480.0,N/A,2195.0,N/A,N/A
